timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1719936000000,3414.68,3416.97,3407.4,3414.44,36718.199,1719939599999,125295182.6,60100,16601.116,56655917.08779
1719939600000,3414.44,3423.92,3412.3,3423.9,31493.4,1719943199999,107636427.74,46773,19553.412,66834058.89039
1719943200000,3423.89,3433.32,3423.04,3429.32,53281.379,1719946799999,182729135.48,56724,31036.712,106432318.13524
1719946800000,3429.31,3431.63,3410.58,3414.95,50468.008,1719950399999,172644471.94,67601,22526.741,77077762.603
1719950400000,3414.94,3422.41,3412.39,3419.8,24017.261,1719953999999,82090255.04,41356,15319.918,52366255.85658
1719954000000,3419.8,3428.0,3416.36,3420.2,18523.617,1719957599999,63398999.33,38761,10313.979,35306679.72732
1719957600000,3420.2,3425.38,3417.02,3423.21,21666.997,1719961199999,74136534.87,33895,9628.539,32946660.10216
1719961200000,3423.21,3427.36,3420.0,3420.43,21949.272,1719964799999,75146927.87,34701,10901.066,37321828.26906
1719964800000,3420.43,3431.36,3419.42,3423.19,34469.955,1719968399999,118080009.37,53404,14705.461,50374671.2908
1719968400000,3423.18,3424.98,3375.56,3392.89,152471.823,1719971999999,518393038.96,183244,65288.751,222012063.5639
1719972000000,3392.89,3393.88,3370.06,3380.76,111164.458,1719975599999,376050570.36,144887,50768.411,171766507.28635
1719975600000,3380.8,3381.86,3328.01,3359.36,243028.999,1719979199999,815380183.92,234830,107859.697,361803704.73955
1719979200000,3359.36,3361.71,3351.38,3360.01,57277.868,1719982799999,192249281.3,75274,28501.934,95673238.98047
1719982800000,3360.0,3367.8,3357.58,3367.55,40145.908,1719986399999,134975387.46,51875,21058.733,70802853.17736
1719986400000,3367.56,3372.09,3365.1,3370.0,42414.114,1719989999999,142873439.89,49570,21876.763,73696934.69192
1719990000000,3370.0,3370.0,3351.05,3351.11,59129.448,1719993599999,198563191.79,71229,24052.281,80746993.33377
1719993600000,3351.1,3356.09,3333.0,3338.31,103876.499,1719997199999,347554286.15,123527,48132.946,161056452.12487
1719997200000,3338.31,3351.31,3334.44,3340.78,57592.872,1720000799999,192612177.3,90234,29613.605,99041944.42885
1720000800000,3340.79,3341.51,3281.0,3312.69,331239.439,1720004399999,1095863397.15,336808,145491.994,481298575.64038
1720004400000,3312.69,3312.7,3290.16,3306.07,99630.07,1720007999999,329090683.73,132807,52810.297,174477857.48868
1720008000000,3306.07,3306.65,3272.92,3288.99,160669.209,1720011599999,528296169.78,183768,76398.207,251238002.85283
1720011600000,3288.99,3319.28,3280.57,3316.6,143826.215,1720015199999,475056045.88,181291,73856.726,243943564.80564
1720015200000,3316.59,3325.54,3304.72,3305.77,110083.286,1720018799999,364913917.91,123021,50914.083,168788700.34939
1720018800000,3305.76,3317.1,3292.54,3302.59,105354.012,1720022399999,348226484.5,121380,50003.114,165265938.21111
1720022400000,3302.59,3321.31,3295.74,3314.03,67244.498,1720025999999,222627972.83,100401,35496.432,117521412.02236
1720026000000,3314.04,3316.28,3291.31,3302.38,50411.566,1720029599999,166548522.46,73280,25905.178,85567006.47477
1720029600000,3302.38,3308.53,3292.4,3306.71,41425.181,1720033199999,136801983.22,69245,21721.369,71733655.16521
1720033200000,3306.71,3309.78,3251.01,3265.24,269271.251,1720036799999,883165808.14,254638,117985.108,387188586.32728
1720036800000,3265.24,3282.97,3250.1,3258.04,94769.085,1720040399999,309760223.99,117337,43030.334,140693412.96261
1720040400000,3258.05,3305.48,3251.25,3297.37,82522.992,1720043999999,270458774.53,111735,47647.215,156147374.88422
1720044000000,3297.37,3303.68,3292.39,3300.88,37266.773,1720047599999,122930975.54,56162,16652.881,54936945.19543
1720047600000,3300.88,3303.49,3293.47,3294.75,25067.214,1720051199999,82671232.2,39757,9062.647,29888875.64048
1720051200000,3294.75,3312.59,3294.75,3306.26,56868.187,1720054799999,188006935.5,75202,31710.587,104825612.77712
1720054800000,3306.25,3306.99,3200.19,3209.32,433230.819,1720058399999,1406459082.57,457875,198217.999,643767256.21958
1720058400000,3209.31,3232.36,3152.54,3227.43,335951.899,1720061999999,1074724747.77,337106,164144.159,525377147.27252
1720062000000,3227.43,3243.0,3223.17,3241.92,99407.558,1720065599999,321341180.87,101870,44947.446,145330469.16995
1720065600000,3241.91,3245.25,3225.61,3235.33,70829.34,1720069199999,229198414.52,86506,29712.778,96155500.96668
1720069200000,3235.34,3236.27,3221.41,3223.54,38327.449,1720072799999,123706670.91,57184,17098.534,55183958.07809
1720072800000,3223.54,3225.56,3190.73,3203.46,138446.857,1720076399999,444391640.34,159606,64786.046,207981891.22304
1720076400000,3203.46,3207.68,3168.46,3181.17,160627.051,1720079999999,511945185.88,183841,74444.237,237325257.25096
1720080000000,3181.17,3195.38,3137.1,3167.76,241793.106,1720083599999,766431942.67,272254,111450.201,353411549.06152
1720083600000,3167.74,3172.96,3123.0,3162.18,289148.626,1720087199999,910960396.56,339474,141159.813,444882372.185
1720087200000,3162.17,3169.65,3131.2,3169.4,166967.382,1720090799999,525808787.19,192175,87589.478,275896400.01438
1720090800000,3169.41,3178.87,3153.15,3158.9,96353.285,1720094399999,304961967.16,120303,45567.961,144238590.69427
1720094400000,3158.91,3159.9,3124.44,3131.81,157015.473,1720097999999,493487796.96,192310,73668.794,231530279.52236
1720098000000,3131.8,3146.98,3088.05,3125.3,418884.982,1720101599999,1304391879.76,459912,202283.473,630094300.28147
1720101600000,3125.29,3129.83,3090.0,3121.91,195625.616,1720105199999,608705224.96,235919,99088.104,308369477.33886
1720105200000,3121.91,3147.88,3106.85,3137.87,157728.87,1720108799999,493219073.37,187318,80007.447,250221637.87461
1720108800000,3137.86,3144.48,3111.35,3139.72,125514.704,1720112399999,392494811.06,163784,62378.574,195070693.59557
1720112400000,3139.73,3145.34,3132.89,3142.24,49906.512,1720115999999,156614786.05,90419,22710.976,71280294.08314
